1236;FM 97.7 - Millenium;Tucumán;San Miguel de Tucumán;Radio;Interés general
1237;FM 99.1 - Independencia;Tucumán;San Miguel de Tucumán;Radio;Interés general
1238;FM 99.5 - Mitre;Tucumán;San Miguel de Tucumán;Radio;Interés general
1239;FM 88.3 - Yerba Buena;Tucumán;Yerba Buena;Radio;Interés general
1240;Canal Diez - Tucumán;Tucumán;San Miguel de Tucumán;Televisión;Interés general
1241;El Imparcial;Tierra del Fuego;Ushuaia;Periódico;Interés general
1242;FM 104.1 - Líder;Tierra del Fuego;Río Grande;Radio;Interés general
1243;FM 90.1 - Fuego;Tierra del Fuego;Río Grande;Radio;Interés general
1244;FM 94.5 - Radio 10;Tierra del Fuego;Río Grande;Radio;Interés general
1245;FM 96.9 - Del Plata ;Tierra del Fuego;Río Grande;Radio;Interés general
1246;FM 101.1 - La 100;Tierra del Fuego;Ushuaia;Radio;Interés general
1247;FM 101.5 - Los 40 Principales;Tierra del Fuego;Ushuaia;Radio;Interés general
1248;FM 107.3 - Master;Tierra del Fuego;Ushuaia;Radio;Interés general
1249;FM 90.1 - La Red;Tierra del Fuego;Ushuaia;Radio;Interés general
1250;FM 91.1 - Platino;Tierra del Fuego;Ushuaia;Radio;Interés general
1251;FM 94.1 - Sur;Tierra del Fuego;Ushuaia;Radio;Interés general
1252;FM 99.5 - Del Plata ;Tierra del Fuego;Ushuaia;Radio;Interés general
1253;La Tarde;Santiago del Estero;Santiago del Estero;Periódico;Interés general
1254;FM 104.1 - Añatuya;Santiago del Estero;Añatuya;Radio;Interés general
1255;FM 100.1 - Radio Panorama;Santiago del Estero;Frías;Radio;Interés general
1256;FM 101.1 - Nuevo Horizonte;Santiago del Estero;Frías;Radio;Interés general
1257;FM 95.3 - Vale;Santiago del Estero;Frías;Radio;Interés general
1258;FM 96.9 - Satelital;Santiago del Estero;La Banda;Radio;Interés general
1259;FM 91.1 - Eco Termas;Santiago del Estero;Río Hondo;Radio;Interés general
1260;FM 95.3 - Vale;Santiago del Estero;Río Hondo;Radio;Interés general
1261;FM 99.1 - Universo Estereo;Santiago del Estero;Río Hondo;Radio;Interés general
1262;AM 890/FM Digital 88.1 LV11 Emisora Sgo. del Estero;Santiago del Estero;Santiago del Estero;Radio;Interés general
1263;FM 100.1 - Cadena NOA;Santiago del Estero;Santiago del Estero;Radio;Interés general
1264;FM 101.1 - Radio10;Santiago del Estero;Santiago del Estero;Radio;Interés general
1265;FM 101.3 - Capital;Santiago del Estero;Santiago del Estero;Radio;Interés general
1266;FM 101.7 - Radio 100;Santiago del Estero;Santiago del Estero;Radio;Interés general
1267;FM 103.1 - Del Plata;Santiago del Estero;Santiago del Estero;Radio;Interés general
1268;FM 103.5 - Exclusiva;Santiago del Estero;Santiago del Estero;Radio;Interés general
1269;FM 104.1 - Radio Río;Santiago del Estero;Santiago del Estero;Radio;Interés general
1270;FM 105.3 - Latina;Santiago del Estero;Santiago del Estero;Radio;Interés general
1271;FM 105.7 - Santiago Manta;Santiago del Estero;Santiago del Estero;Radio;Interés general
1272;FM 105.9 - Kaprichos;Santiago del Estero;Santiago del Estero;Radio;Interés general
1273;FM 107.9 - La Cumbre;Santiago del Estero;Santiago del Estero;Radio;Interés general
1274;FM 88.9 - Millenium;Santiago del Estero;Santiago del Estero;Radio;Interés general
1275;FM 89.1 - Sport;Santiago del Estero;Santiago del Estero;Radio;Interés general
1276;FM 89.5 - Total;Santiago del Estero;Santiago del Estero;Radio;Interés general
1277;FM 90.1 - Mega;Santiago del Estero;Santiago del Estero;Radio;Interés general
1278;FM 91.5 - Radio Uno;Santiago del Estero;Santiago del Estero;Radio;Interés general
1279;FM 92.1 - Vale;Santiago del Estero;Santiago del Estero;Radio;Interés general
1280;FM 92.1 Amateur;Santiago del Estero;Santiago del Estero;Radio;Interés general
1281;FM 93.1 - Nostalgias;Santiago del Estero;Santiago del Estero;Radio;Interés general
1282;FM 95.3 - Radio de la Mujer;Santiago del Estero;Santiago del Estero;Radio;Interés general
1283;FM 95.7 - Las Estrellas;Santiago del Estero;Santiago del Estero;Radio;Interés general
1284;FM 98.5 - Antena Conga;Santiago del Estero;Santiago del Estero;Radio;Interés general
1285;FM 98.7 - Radio Mitre;Santiago del Estero;Santiago del Estero;Radio;Interés general
1286;FM 99.3 - Radio Meridiano;Santiago del Estero;Santiago del Estero;Radio;Interés general
1287;FM 91.5 - Arroyo Seco;Santa Fe;Arroyo Seco;Radio;Interés general
1288;FM 102.7 - Sur;Santa Fe;Cañada de Gómez;Radio;Interés general
1289;FM 103.7 - Radio del Centro;Santa Fe;Cañada de Gómez;Radio;Interés general
1290;FM 105.9 - Del Plata;Santa Fe;Cañada de Gómez;Radio;Interés general
1291;FM 88.1 - Cañada;Santa Fe;Cañada de Gómez;Radio;Interés general
1292;FM 96.7 - Fónika;Santa Fe;Cañada de Gómez;Radio;Interés general
1293;FM 97.5 - Radio Vos;Santa Fe;Cañada de Gómez;Radio;Interés general
1294;FM 96.7 - Radio Centenario;Santa Fe;Capitán Bermudez;Radio;Interés general
1295;FM 91.1 - Casilda;Santa Fe;Casilda;Radio;Interés general
1296;FM 95.3 - Vale;Santa Fe;Casilda;Radio;Interés general
1297;FM 102.5 - Special;Santa Fe;Ceres;Radio;Interés general
1298;FM 104.5 - La Popu!!!;Santa Fe;Ceres;Radio;Interés general
1299;FM 98.7 - FM2000;Santa Fe;Ceres;Radio;Interés general
1300;FM 102.1 - Ciudad;Santa Fe;Esperanza;Radio;Interés general
1301;FM 99.9 - Radio 9;Santa Fe;Firmat;Radio;Interés general
1302;FM 105.1 - Turquesa;Santa Fe;Galvez;Radio;Interés general
1303;FM 92.5 - La opción en radio;Santa Fe;Galvez;Radio;Interés general
1304;FM 95.7 - Estación del Centro;Santa Fe;Galvez;Radio;Interés general
1305;AM 1470 - LT 28 Radio Rafaela;Santa Fe;Rafaela;Radio;Interés general
1306;FM 102.5 - La 100;Santa Fe;Rafaela;Radio;Interés general
1307;FM 104.1 - La Red;Santa Fe;Rafaela;Radio;Interés general
1308;FM 105.1 - Turquesa;Santa Fe;Rafaela;Radio;Interés general
1309;FM 106.5 - Mas Que Clásicos;Santa Fe;Rafaela;Radio;Interés general
1310;FM 107.5 - Del Plata;Santa Fe;Rafaela;Radio;Interés general
1311;FM 91.9 -Mitre;Santa Fe;Rafaela;Radio;Interés general
1312;FM 96.5 - Radio 10;Santa Fe;Rafaela;Radio;Interés general
1313;FM 99.5 - Horizonte;Santa Fe;Rafaela;Radio;Interés general
1314;FM 96.1 - Gral. Obligado;Santa Fe;Reconquista;Radio;Interés general
1315;FM 101.3 - Cristal Classic;Santa Fe;Rosario;Radio;Interés general
1316;FM 102.1 - Radio NO!;Santa Fe;Rosario;Radio;Interés general
1317;FM 102.7 - La Red;Santa Fe;Rosario;Radio;Interés general
1318;FM 104.1 - Del Plata Satelital;Santa Fe;Rosario;Radio;Interés general
1319;FM 104.9 - EXN;Santa Fe;Rosario;Radio;Interés general
1320;FM 105.1 - Por Siempre ;Santa Fe;Rosario;Radio;Interés general
1321;FM 105.5 - TL;Santa Fe;Rosario;Radio;Interés general
1322;FM 105.9 - Mega;Santa Fe;Rosario;Radio;Interés general
1323;FM 106.3 - Radio 10;Santa Fe;Rosario;Radio;Interés general
1324;FM 107.1 - Meridiano;Santa Fe;Rosario;Radio;Interés general
1325;FM 107.5 - Del Plata;Santa Fe;Rosario;Radio;Interés general
1326;FM 88.9 - Gran Rosario;Santa Fe;Rosario;Radio;Interés general
1327;FM 89.5 - Fisherton CNN;Santa Fe;Rosario;Radio;Interés general
1328;FM 91.9 - Rock & Pop;Santa Fe;Rosario;Radio;Interés general
1329;FM 92.9 - Vale;Santa Fe;Rosario;Radio;Interés general
1330;FM 93.5 - Amadeus;Santa Fe;Rosario;Radio;Interés general
1331;FM 95.1 - Kiss;Santa Fe;Rosario;Radio;Música
1332;FM 96.1 - POP ;Santa Fe;Rosario;Radio;Interés general
1333;FM 96.5 - Premium;Santa Fe;Rosario;Radio;Interés general
1334;FM 96.9 - La Deportiva de Rosario;Santa Fe;Rosario;Radio;Interés general
1335;FM 97.9 - Vida;Santa Fe;Rosario;Radio;Música
1336;FM 98.9 - Radio SI;Santa Fe;Rosario;Radio;Música
1337;FM 101.9 - Fuego;Santa Fe;Rufino;Radio;Interés general
1338;FM 93.7 - La Radio;Santa Fe;San Jerónimo Norte;Radio;Interés general
1339;FM 101.1 - Horizonte;Santa Fe;San Lorenzo;Radio;Interés general
1340;FM 96.3 - San Lorenzo;Santa Fe;San Lorenzo;Radio;Interés general
1341;FM 101.3 - Radio Uno;Santa Fe;Santa Fe;Radio;Interés general
1342;FM 103.3 - Gen;Santa Fe;Santa Fe;Radio;Interés general
1343;FM 103.7 - POP;Santa Fe;Santa Fe;Radio;Interés general
1344;FM 104.1 - Calchaqui;Santa Fe;Santa Fe;Radio;Interés general
1345;FM 104.5 - La Sorda;Santa Fe;Santa Fe;Radio;Interés general
1346;FM 104.9 - Radio Belgrano;Santa Fe;Santa Fe;Radio;Interés general
1347;FM 106.3 - 40 Principales;Santa Fe;Santa Fe;Radio;Interés general
1348;FM 107.3 - X;Santa Fe;Santa Fe;Radio;Interés general
1349;FM 88.7 - Mix;Santa Fe;Santa Fe;Radio;Interés general
1350;FM 90.3 - Mega;Santa Fe;Santa Fe;Radio;Interés general
1351;FM 91.9 - Noticias;Santa Fe;Santa Fe;Radio;Interés general
1352;FM 94.1 - Onda Horizonte;Santa Fe;Santa Fe;Radio;Interés general
1353;FM 95.5 - Milenium;Santa Fe;Santa Fe;Radio;Interés general
1354;FM 95.9 - Más;Santa Fe;Santa Fe;Radio;Interés general
1355;FM 96.7 - Radio 10;Santa Fe;Santa Fe;Radio;Interés general
1356;FM 97.5 - Vale;Santa Fe;Santa Fe;Radio;Interés general
1357;FM - RT21 Radio Sunchales;Santa Fe;Sunchales;Radio;Interés general
1358;FM 88.9 - Ciudad;Santa Fe;Sunchales;Radio;Interés general
1359;FM 91.1 - Spazio;Santa Fe;Totoras;Radio;Interés general
1360;AM 1460 - LT29  ;Santa Fe;Venado Tuerto;Radio;Interés general
1361;FM 100.1 - Del Plata;Santa Fe;Venado Tuerto;Radio;Interés general
1362;FM 100.7 - Radio Urbana;Santa Fe;Venado Tuerto;Radio;Interés general
1363;FM 88.9 - Cadena 3;Santa Fe;Venado Tuerto;Radio;Interés general
1364;FM 94.1 - Urbana;Santa Fe;Villa Constitución;Radio;Interés general
1365;FM 103.5 - Libertad;Santa Fe;Whellwright;Radio;Interés general
1366;Atypica;Santa Fe;Rosario;Revista;Estilo de vida
1367;Bio Revista;Santa Fe;Rosario;Revista;Construcción
1368;Cable Hogar;Santa Fe;Rosario;Televisión;Interés general
1369;La Voz del Pueblo;Santa Fe;Casilda;Periódico;Interés general
1370;El Colono del Oeste;Santa Fe;Esperanza;Periódico;Interés general
1371;El Diario de Funes;Santa Fe;Funes ;Periódico;Interés general
1372;El Informante;Santa Fe;Gálvez;Periódico;Interés general
1373;Edición 4;Santa Fe;Reconquista;Periódico;Interés general
1374;El Ciudadano;Santa Fe;Rosario;Periódico;Interés general
1375;El Tiempo de Sunchales;Santa Fe;Sunchales;Periódico;Interés general
1376;El Informe ;Santa Fe;Venado Tuerto;Periódico;Interés general
1377;La Vida Regional;Santa Fe;Venado Tuerto;Periódico;Interés general
1378;Sur Semanario;Santa Fe;Villa Constitución;Periódico;Interés general
1379;LaNación.com;Capital Federal;;Digital;Interés general
1380;LaVoz.com.ar;Córdoba;Córdoba;Digital;Interés general
1381;Telefe Noticias;Capital Federal;;Digital;Interés general
1382;Norte (Digital);Chaco;Resistencia;Digital;Interés general
1383;Página 12 (Digital);Capital Federal;;Digital;Interés general
1384;Uno Santa Fe (Digital);Santa Fe;Santa Fe;Digital;Interés general
1385;El1 Digital ;Buenos Aires;San Justo;Digital;Interés general
1386;Nueva Rioja (Digital);La Rioja;La Rioja;Digital;Interés general
1387;Patagónico Net;Chubut;Comodoro Rivadavia;Digital;Interés general
1388;ElArgentino.com;Capital Federal;;Digital;Interés general
1389;Cronista.com;Capital Federal;;Digital;Interés general
1390;Olé (Digital);Capital Federal;;Digital;Interés general
1391;La República (Digital);Corrientes;Corrientes;Digital;Interés general
1392;LaArena.com.ar;La Pampa;Santa Rosa;Digital;Interés general
1393;Buenos Aires Herald Weekly On Line (Digital);Capital Federal;;Digital;Interés general
1394;DiariodeCuyo.com.ar;San Juan;San Juan;Digital;Interés general
1395;La Mañana (Digital);Buenos Aires;25 de Mayo;Digital;Interés general
1396;La Razón (Digital);Buenos Aires;Chivilcoy;Digital;Interés general
1397;La Vanguardia (Digital);Buenos Aires;Balcarce;Digital;Interés general
1398;La U (Digital);Capital Federal;;Digital;Interés general
1399;Opinión Ciudadana (Digital);Formosa;Formosa;Periódico;Interés general
1400;Nuevo Diario (Digital);Salta;Salta;Digital;Interés general
1401;Diario ABC Rural ;Buenos Aires;Pergamino;Digital;Agropecuario
1402;La Opinión Austral (Digital);Santa Cruz;Río Gallegos;Periódico;Interés general
1403;168 Horas (Digital);Buenos Aires;Tigre;Digital;Interés general
1404;Acción (Digital);Buenos Aires;General Rodríguez;Digital;Interés general
1405;Areco Semanal (Digital);Buenos Aires;San Antonio de Areco;Digital;Interés general
1406;Diario de Madryn (Digital);Chubut;Puerto Madryn;Digital;Interés general
1407;Democracia (Digital);Buenos Aires;Junín;Digital;Interés general
1408;El Resumen (Digital);Buenos Aires;Pilar;Digital;Interés general
1409;La Opinión de Mercedes (Digital);Buenos Aires;Mercedes;Digital;Interés general
1410;Noticias Mercedinas (Digital);Buenos Aires;Mercedes;Digital;Interés general
1411;ElDía.com;Buenos Aires;La Plata;Digital;Interés general
1412;El Diario online;Entre Ríos;Paraná;Digital;Interés general
1413;El Diario Regional de Pilar (Digital);Buenos Aires;Pilar;Digital;Interés general
1414;ElLiberal.com.ar;Santiago del Estero;Santiago del Estero;Digital;Interés general
1415;ElLitoral.com;Santa Fe;Santa Fe;Digital;Interés general
1416;ElSigloWeb.com;Tucumán;San Miguel de Tucumán;Digital;Interés general
1417;ElTribuno.info;Jujuy;San Salvador de Jujuy;Digital;Interés general
1418;ElTribuno.com.ar;Salta;Salta;Digital;Interés general
1419;LaCapital.com.ar;Santa Fe;Rosario;Digital;Interés general
1420;La Mañana de Neuquén (Digital);Neuquén;Neuquén;Digital;Interés general
1421;El Nuevo Cronista (Digital);Buenos Aires;Mercedes;Digital;Interés general
1422;Protagonistas (Digital);Buenos Aires;Mercedes;Digital;Interés general
1423;Presente (Digital);Buenos Aires;Luján;Digital;Interés general
1424;Uno de Entre Ríos (Digital);Entre Ríos;Paraná;Digital;Interés general
1425;Primera Edición (Digital);Misiones;Posadas;Digital;Interés general
1426;Diarionco.com;Buenos Aires;San Justo;Digital;Interés general
1427;El Diario de Morón (Digital);Buenos Aires;Morón;Digital;Interés general
1428;Diario Jornada (Digital);Chubut;Trelew;Digital;Interés general
1429;Multimedios Prisma;Buenos Aires;San Justo;Digital;Interés general
1430;La Voz del Chaco (Digital);Chaco;Resistencia;Digital;Interés general
1431;Jornadaonline;Mendoza;Mendoza;Digital;Interés general
1432;Crónica (Digital);Chubut;Comodoro Rivadavia;Digital;Interés general
1433;diarioeloeste.com.ar;Chubut;Esquel;Digital;Interés general
1434;Paginas del Sur (Digital);Chubut;Esquel ;Digital;Interés general
1435;LT15;Entre Ríos;Concordia;Digital;Interés general
1436;Radio Nacional;Capital Federal;;Digital;Interés general
1437;LT 14;Entre Ríos;Paraná;Digital;Interés general
1438;Radio Rivadavia;Capital Federal;;Digital;Interés general
1439;Radio Vida Chaco;Chaco;Roque S. Peña;Digital;Interés general
1440;Cadena Entrerriana;Entre Ríos;Concordia;Digital;Interés general
1441;LT41 AM 660;Entre Ríos;Gualeguaychú;Digital;Interés general
1442;Frontera Digital;La Rioja;Chilecito;Digital;Interés general
1443;LV 4 Radio San Rafael;Mendoza;San rafael;Digital;Interés general
1444;LT4 Digital;Misiones;Posadas;Digital;Interés general
1445;LU 18 Radio El Valle;Río Negro;General Roca;Digital;Interés general
1446;Canal 9 - Salta - Multivisión;Salta;Salta;Televisión;Interés general
1447;FM 98.9 - Profesional (Digital);Salta;Salta;Digital;Interés general
1448;LV 7;Tucumán;San Miguel de Tucumán;Digital;Interés general
1449;FishertonCNN.com;Santa Fe;Rosario;Digital;Interés general
1450;FMAlba.com.ar;Salta;Tartagal;Digital;Interés general
1451;Radio Salta;Salta;Salta;Digital;Interés general
1452;Radio Tandil online;Buenos Aires;Tandil;Digital;Interés general
1453;LU17.com;Chubut;Puerto Madryn;Digital;Interés general
1454;106net.com.ar;Buenos Aires;Saladillo;Digital;Interés general
1455;RevistaHabitat.com;Buenos Aires;Carapachay;Digital;Construcción
1456;Auto Plus (Digital);Capital Federal;;Digital;Automóviles
1457;Haciendo Cine (Digital);Capital Federal;;Digital;Espectáculos
1458;Conexión Brando;Capital Federal;;Digital;Tendencia
1459;Jardín (Digital);Capital Federal;;Digital;Paisajismo
1460;Info Auto (Digital);Capital Federal;;Digital;Automóviles
1461;Espacio Living;Capital Federal;;Digital;Decoración
1462;Luna Teen (Digital);Capital Federal;;Digital;Adolescentes
1463;Maxi Tuning (Digital);Capital Federal;;Digital;Automóviles
1464;Paparazzi (Digital);Capital Federal;;Digital;Espectáculos
1465;Para Teens (Digital);Capital Federal;;Digital;Adolescentes
1466;Revistaenie.com;Capital Federal;;Digital;Cultura
1467;Caras (Digital);Capital Federal;;Digital;Interés general
1468;elgourmet.com (Digital);Capital Federal;;Digital;Cocina
1469;Look (Digital);Capital Federal;;Digital;Mujer
1470;Bacanal (Digital);Capital Federal;;Digital;Tendencia
1471;Rolling Stone (Digital);Capital Federal;;Revista;Cultura
1472;San Isidro Style (Digital);Capital Federal;;Digital;Estilo de vida
1473;Susana (Digital);Capital Federal;;Digital;Mujer
1474;ACTC;Capital Federal;;Digital;Deportes
1475;MundoTKM.com;Capital Federal;;Digital;Adolescentes
1476;UnoMismo;Capital Federal;;Digital;Ciencia/Salud
1477;Vinos & Sabores (Digital);Capital Federal;;Digital;Vinos
1478;Vivienda en Internet;Capital Federal;;Digital;Construcción
1479;Mil Opciones (Digital);Córdoba;Córdoba;Digital;Eventos
1480;Club House (Digital);Mendoza;Mendoza;Digital;Decoración
1481;Atypica (Digital);Santa Fe;Rosario;Digital;Estilo de vida
1482;Bio Revista online;Santa Fe;Rosario;Digital;Construcción
1483;BuenaSalud.com;Capital Federal;;Digital;Salud
1484;Genteonline;Capital Federal;;Digital;Interés general
1485;Luz (Digital);Capital Federal;;Digital;Mujer
1486;Cosmoonline;Capital Federal;;Digital;Mujer
1487;Revista Pilar City & Countries (Digital);Buenos Aires;Pilar;Digital;Interés general
1488;AquíLaNoticia.com;Buenos Aires;José C. Paz;Digital;Interés general
1489;Agritotal.com;Capital Federal;;Digital;Agro
1490;Clubs & Countries (Digital);Capital Federal;;Digital;Propiedades
1491;El Gráfico (Digital);Capital Federal;;Digital;Deportes
1492;PaseyGol.com;Capital Federal;;Digital;Deportes
1493;Portal Genios;Capital Federal;;Digital;Infantil
1494;Mega Autos (Digital);Capital Federal;;Digital;Automóviles
1495;TN.com.ar;Capital Federal;;Digital;Interés general
1496;Fm Estacion Pilar (Digital);Buenos Aires;Pilar;Digital;Mujer
1497;del siglo hits;Santa Fe;Rosario;Digital;Música
1498;FM 98.9 - Radio SI (Digital);Santa Fe;Rosario;Digital;Música
1499;lavidaonline.com;Santa Fe;Rosario;Digital;Música
1500;FM Kiss;Santa Fe;Rosario;Digital;Música
1501;La Estación;Salta;Salta;Digital;Música
1502;Éxito Sur;Neuquén;Neuquén;Digital;Música
1503;Radio Montecristo;Mendoza;Mendoza;Digital;Música
1504;Radio 21;Córdoba;Córdoba;Digital;Música
1505;La 100;Capital Federal;;Digital;Música
1506;FM Rock & Pop;Capital Federal;;Digital;Música
1507;Radio Disney;Capital Federal;;Digital;Música
1508;Los 40 Principales;Capital Federal;;Digital;Música
1509;Amadeus;Capital Federal;;Digital;Música
1510;Kabul;Capital Federal;;Digital;Música
1511;FM Milenium;Capital Federal;;Digital;Interés general
1512;Pop Radio;Capital Federal;;Digital;Música
1513;Pro-Salud News;Capital Federal;;Agencia;Salud
1514;Radio Provincia de Buenos Aires;Buenos Aires;La Plata;Digital;Interés general
1515;FM 88.1 - Santa Maria ;Buenos Aires;Mercedes;Radio;Interés general
1516;23adiario.com;Capital Federal;;Digital;Interés general
1517;Clase Ejecutiva;Capital Federal;;Revista;Interés general
1518;Canal 5 - Santa Maria ;Buenos Aires;Mercedes;Televisión;Interés general
1519;Canal 13 ;Buenos Aires;Mercedes;Televisión;Interés general
1520;FM 92.3 - Radio Popular;Córdoba;Córdoba;Radio;Música
1521;AM 70 - LV3 Radio Córdoba Cadena 3 Córdoba;Córdoba;Córdoba;Radio;Interés general
1522;FM 106.9 - Cadena 3 Córdoba;Córdoba;Córdoba;Radio;Interés general
1523;FM 101.3 - Cadena 3 Venado Tuerto;Santa Fe;Venado Tuerto;Radio;Interés general
1524;Cristo Hoy;Tucumán;San Miguel de Tucumán;Periódico;Religión
1525;El Diario (Digital);Buenos Aires;San Pedro;Digital;Interés general
1526;La Opinión (Digital);Buenos Aires;San Pedro;Digital;Interés general
1527;La Radio 92.3;Buenos Aires;San Pedro;Digital;Interés general
1528;Deporte San Pedro;Buenos Aires;San Pedro;Digital;Deportes
1529;La Auténtica Opinión;Buenos Aires;Baradero;Periódico;Interés general
1530;La Información;Buenos Aires;Cañuelas;Periódico;Interés general
1531;La Información online;Buenos Aires;Cañuelas;Digital;Interés general
1532;El Domingo;Capital Federal;;Periódico;Religión
1533;La Hojita de los Niños;Capital Federal;;Periódico;Religión
1534;Revista Online San Pablo;Capital Federal;;Digital;Religión
1535;El Chacarero;Buenos Aires;Luján;Periódico;Agro
1536;Tres Límites Unidos;Buenos Aires;El Pato;Periódico;Interés general
1537;Tiempo Fueguino (Digital);Tierra del Fuego;Río Grande;Digital;Interés general
1538;Clarin Zonal Norte;Buenos Aires;Zárate;Periódico;Interés general
1539;Clarin Zonal Norte;Buenos Aires;Pilar;Periódico;Interés general
1540;Clarin Zonal Norte;Buenos Aires;Escobar;Periódico;Interés general
1541;Clarin Zonal Norte;Buenos Aires;Campana;Periódico;Interés general
1542;El Cuarto Poder;Buenos Aires;Lobos;Periódico;Interés general
1543;El Cuarto Poder (Digital);Buenos Aires;Lobos;Digital;Interés general
1544;El Periodista de Moreno;Buenos Aires;Moreno;Periódico;Interés general
1545;Canal 5 - Señal Oeste Televisión;Buenos Aires;Moreno;Televisión;Interés general
1546;FM 90.7 - Frecuencia On;Buenos Aires;Francisco Álvarez;Radio;Interés general
1547;elAuditor.info;Capital Federal;;Digital;Interés general
1548;FM 107.5 - Cadena 3 Tucumán;Tucumán;San Miguel de Tucumán;Radio;Interés general
1549;FM 90.7 - Cadena 3 Río Cuarto;Córdoba;Río Cuarto;Radio;Interés general
1550;FM 103.1 - Cadena 3 Río Gallegos;Santa Cruz;Río Gallegos;Radio;Interés general
1551;FM 99.3 - Cadena 3 Bariloche;Río Negro;Bariloche;Radio;Interés general
1552;FM 107.1 - Cadena 3 Villa Dolores;Córdoba;Villa Dolores;Radio;Interés general
1553;FM 97.5 - Cadena 3 Catamarca;Catamarca;San Fernando;Radio;Interés general
1554;FM 104.5 - Cadena 3 Villa María;Córdoba;Villa María;Radio;Interés general
1555;FM 107.1 - Cadena 3 Bell Ville;Córdoba;Bell Ville;Radio;Interés general
1556;FM 105.9 - Cadena 3 Marcos Juárez;Córdoba;Marcos Juárez;Radio;Interés general
1557;FM 91.3 - Cadena 3 Armstrong;Santa Fe;Armstrong;Radio;Interés general
1558;FM 92.5 - Cadena 3 San Rafael;Mendoza;San Rafael;Radio;Interés general
1559;FM 105.1 - Cadena 3 Mendoza;Mendoza;Mendoza;Radio;Interés general
1560;FM 101.7 - Cadena 3 Santa Fe;Santa Fe;Santa Fe;Radio;Interés general
1561;FM 100.1 - Cadena 3 Neuquén;Neuquén;Neuquén;Radio;Interés general
1562;FM 106.1 - Cadena 3 Ushuaia;Tierra del Fuego;Ushuaia;Radio;Interés general
1563;FM 94.7 - Cadena 3 San Luis;San Luis;San Luis;Radio;Interés general
1564;FM 101.1 - Cadena 3 Villa Mercedes;San Luis;Villa Mercedes;Radio;Interés general
1565;FM 89.1 - Cadena 3 La Rioja;La Rioja;La Rioja;Radio;Interés general
1566;FM 106.5 - Cadena 3 Mina Clavero;Córdoba;Mina Clavero;Radio;Interés general
1567;FM 98.3 - Cadena 3 Rafaela;Santa Fe;Rafaela;Radio;Interés general
1568;FM 100.5 - Cadena 3 Santiago del Estero;Santiago del Estero;Santiago del Estero;Radio;Interés general
1569;Ámbito Premium;Capital Federal;;Revista;Interés general
1570;InfoCañuelas;Buenos Aires;Cañuelas;Digital;Interés general
1571;Reporte Austral;Tierra del Fuego;Ushuaia;Digital;Interés general
1572;FM 103.3 - Rock ;Buenos Aires;Zárate;Radio;Música
1573;Zarate Informa;Buenos Aires;Zárate;Digital;Interés general
1574;Actualidad TDF;Tierra del Fuego;Río Grande;Digital;Interés general
1575;Italiani D' Argentina;Capital Federal;;Periódico;Interés general
1576;Italianos de Argentina;Capital Federal;;Digital;Interés general
1577;Buena Praxis;Capital Federal;;Periódico;Salud
1578;Fm 100.5 - Del Bosque;Neuquén;Villa La Angostura;Radio;Interés general
1579;Reporte Vital ;Capital Federal;;Digital;Salud
1580;Diario Buenos Aires (Digital);Capital Federal;;Digital;Interés general
1581;rdselecciones.com;Capital Federal;;Digital;Interés general
1582;Agencia de Noticias de Sta. Cruz;Santa Cruz;Río Gallegos;Digital;Interés general
1583;Agencia de Noticias Nexosur ;Rio Negro;Viedma;Digital;Interés general
1584;Agencia Digital de Noticias;Rio Negro;Viedma;Digital;Interés general
1585;Agencia Infoglaciar ;Santa Cruz;Caleta Olivia;Digital;Interés general
1586;Ahora Calafate;Santa Cruz;El Calafate;Digital;Interés general
1587;Aire de Santa Fe ;Santa Fe;Santa Fe;Digital;Interés general
1588;Aire Libre;Tierra del Fuego;Río Grande;Radio;Interés general
1589;Aire Libre (Digital);Tierra del Fuego;Río Grande;Digital;Interés general
1590;Al Toque 10 ;Tucumán;San Miguel de Tucumán;Digital;Deportes
1591;Analisis Litoral;Misiones;Posadas;Digital;Interés general
1592;Angostura Digital ;Neuquén;Villa La Angostura;Digital;Interés general
1593;Antena Misiones ;Misiones;Posadas;Digital;Interés general
1594;Aventura Chalten ;Santa Cruz;El Chalten;Digital;Interés general
1595;Bahia de Los Trabajos ;Santa Cruz;Puerto Deseado;Digital;Interés general
1596;Bolsonweb Noticias ;Rio Negro;Bolsón;Digital;Interés general
1597;Buena Data ;Rio Negro;Choele Choel;Digital;Interés general
1598;Buenos Días Noticias ;San Juan;San Juan;Digital;Interés general
1599;Cadena Azul y Blanca;Corrientes;Corrientes;Digital;Interés general
1600;Cadena del Sol ;Misiones;Posadas;Digital;Interés general
1601;Campo Dinamico ;Santa Fe;Sunchales;Digital;Agro
1602;Castellanos (Digital);Santa Fe;Rafaela;Digital;Interés general
1603;Catriel OnLine ;Rio Negro;Catriel;Digital;Interés general
1604;Clasico Deportivo ;San Juan;San Juan;Digital;Deportes
1605;Código Informativo;San Luis;San Luis;Digital;Interés general
1606;Comahue Noticias ;Rio Negro;General Roca;Digital;Interés general
1607;Compromiso Sur ;Santa Cruz;Caleta Olivia;Digital;Interés general
1608;Contexto (Digital);Tucumán;San Miguel de Tucumán;Digital;Interés general
1609;Contrapunto ;Tucumán;San Miguel de Tucumán;Digital;Interés general
1610;Copenoa ;Salta;Salta;Digital;Interés general
1611;Correo de La Comarca;Rio Negro;Viedma;Digital;Interés general
